fips_code,State_name,County,Cases_7_day_count_change,cases_per_100K_7_day_count_change,new_cases_week_over_week_percent_change,percent_test_results_reported_positive_last_7_days,percent_test_results_reported_positive_last_7_days_7_day_count_change,total_test_results_reported_7_day_count_change,total_test_results_reported_7_day_count_change_per_100K,total_new_test_results_reported_week_over_week_percent_change,deaths_7_day_count_change,deaths_per_100K_7_day_count_change,new_deaths_week_over_week_percent_change,hotspot_history_last_14_days,numDaysDownward,population_density_2019,avg_hh_size,percent_uninsured_2019,poverty_rate_2019,percent_65_plus,percent_american_indian_ak_native,svi_rank,ccvi_score,aoc_continuum_status,report_date,case_death_start_date,case_death_end_date,testing_start_date,testing_end_date,hospital_data_collection_date,total_hospitals_reporting,admissions_covid_confirmed_last_7_days,admissions_covid_confirmed_7_day_rolling_average,admissions_covid_confirmed_last_7_days_per_100_beds,admissions_covid_confirmed_week_over_week_percent_change,percent_adult_inpatient_beds_used_confirmed_covid,percent_adult_inpatient_beds_used_confirmed_covid_week_over_week_absolute_change,hospitals_included_in_percent_adult_inpatient_beds_used_confirmed_covid,percent_adult_icu_beds_used_confirmed_covid,percent_adult_icu_beds_used_confirmed_covid_week_over_week_absolute_change,hospitals_included_in_percent_adult_icu_beds_used_confirmed_covid,cases_per_100k_14_day_count_change,percent_positive_14_day,school_composite,community_transmission_level,poverty_rate_2019_state_avg,percent_65_plus_state_avg,population_density_2019_state_avg,avg_hh_size_state_avg,percent_uninsured_2019_state_avg,population_density_2019_US_avg,avg_hh_size_US_avg,percent_uninsured_2019_US_avg,poverty_rate_2019_US_avg,percent_65_plus_US_avg,total_population_2019,Metro_status,NCHS_status,state_population,US_population,rucc_description
37043,North Carolina,Clay,54,480.81,92.86,0,-4.17,13,115.75,-45.83,0,0,0,0,0,52.24,2.13,14.6,15.8,31.89,0,0.2191,0.75,EmergingHotspot,2021-06-26,2021-06-18,2021-06-24,2021-06-17,2021-06-23,1900-01-01,0,0,,,,,,0,,,0,730.12,2.7027,Lowest risk of transmission in schools,high,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,11231,Non-metro,Noncore,10488084,331996199,"Completely rural or less than 2,500 urban population, not adjacent to a metro area"
37045,North Carolina,Cleveland,16,16.34,-70.37,3.02,-1.61,994,1014.83,2.26,0,0,0,0,1,210.99,2.59,12.3,20.2,18.96,0.2,0.835,0.87,ModerateBurden,2021-06-26,2021-06-18,2021-06-24,2021-06-17,2021-06-23,2021-06-24,1,1,0.14,0.49,-0.5,0.0183,0.0066,1,0.0794,0.0635,1,78.61,3.8149,Lower risk of transmission in schools,moderate,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,97947,Non-metro,Micropolitan,10488084,331996199,"Urban population of 20,000 or more, adjacent to a metro area"
37047,North Carolina,Columbus,24,43.24,118.18,3.46,-0.24,347,625.14,-1.14,0,0,0,0,0,59.17,2.39,13.7,23.8,20.57,3.3,0.9481,0.97,ModerateBurden,2021-06-26,2021-06-18,2021-06-24,2021-06-17,2021-06-23,2021-06-24,1,4,0.57,5.88,1,0.0599,0.0277,1,0.0635,-0.0318,1,57.65,3.5817,Lower risk of transmission in schools,moderate,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,55508,Non-metro,Noncore,10488084,331996199,"Urban population of 2,500 to 19,999, adjacent to a metro area"
37049,North Carolina,Craven,7,6.85,-58.82,0.8,-0.19,751,735.27,-17.47,0,0,0,0,34,144.56,2.4,11.4,15.3,19.68,0.4,0.8099,0.66,LowBurden,2021-06-26,2021-06-18,2021-06-24,2021-06-17,2021-06-23,2021-06-24,1,2,0.29,0.65,-0.8461,0.0212,0.0052,1,0,-0.0248,1,26.43,0.9031,Lowest risk of transmission in schools,low,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,102139,Metro,Small metro,10488084,331996199,"Counties in metro areas of fewer than 250,000 population"
37051,North Carolina,Cumberland,109,32.49,-23.24,7.24,-0.86,1382,411.91,-15.16,3,0.89,200,0,42,514.14,2.55,10.2,18.2,12.2,1.3,0.864,0.95,ModerateBurden,2021-06-26,2021-06-18,2021-06-24,2021-06-17,2021-06-23,2021-06-24,3,9,1.29,1.18,1.25,0.0204,0,3,0.0576,0,3,75.11,7.7051,Moderate risk of transmission in schools,moderate,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,335509,Metro,Medium metro,10488084,331996199,"Counties in metro areas of 250,000 to 1 million population"
37053,North Carolina,Currituck,3,10.81,200,2.94,0.67,102,367.4,15.91,0,0,0,0,37,106,2.53,13.7,10,16.39,0.6,0.1194,0.33,ModerateBurden,2021-06-26,2021-06-18,2021-06-24,2021-06-17,2021-06-23,1900-01-01,0,0,,,,,,0,,,0,10.81,2.6316,Lowest risk of transmission in schools,moderate,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,27763,Metro,Large fringe metro,10488084,331996199,Counties in metro areas of 1 million population or more
37055,North Carolina,Dare,10,27.02,-23.08,3.29,-3.1,304,821.42,-22.25,0,0,0,0,0,96.57,2.3,14.9,8.2,22.16,0.2,0.1449,0.4,ModerateBurden,2021-06-26,2021-06-18,2021-06-24,2021-06-17,2021-06-23,2021-06-24,1,1,0.14,5.88,-0.5,0.084,0.0588,1,,,0,62.15,5.036,Moderate risk of transmission in schools,moderate,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,37009,Non-metro,Micropolitan,10488084,331996199,"Urban population of 20,000 or more, adjacent to a metro area"
37057,North Carolina,Davidson,29,17.3,-17.14,3.02,-0.06,1126,671.8,-11.06,1,0.6,-50,0,41,302.99,2.49,11.4,15.5,18.55,0.4,0.6841,0.8,ModerateBurden,2021-06-26,2021-06-18,2021-06-24,2021-06-17,2021-06-23,2021-06-24,2,7,1,2.94,6,0.0164,0,2,0.0204,-0.0537,2,35.2,3.0518,Lower risk of transmission in schools,moderate,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,167609,Metro,Medium metro,10488084,331996199,"Counties in metro areas of 250,000 to 1 million population"
37059,North Carolina,Davie,6,14,0,2.7,0.44,259,604.49,-2.26,0,0,-100,0,71,162.48,2.6,10.8,13.7,21.66,0,0.4411,0.77,ModerateBurden,2021-06-26,2021-06-18,2021-06-24,2021-06-17,2021-06-23,2021-06-24,1,0,0,0,,0,0,1,,,0,23.34,2.4809,Lowest risk of transmission in schools,moderate,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,42846,Metro,Medium metro,10488084,331996199,"Counties in metro areas of 250,000 to 1 million population"
37061,North Carolina,Duplin,5,8.51,-77.27,2.56,-0.59,351,597.54,-7.87,0,0,0,0,1,72.1,2.69,17.9,24.1,19.42,0.2,0.979,0.99,LowBurden,2021-06-26,2021-06-18,2021-06-24,2021-06-17,2021-06-23,2021-06-24,1,0,0,0,-1,0,-0.0252,1,0,-0.0159,1,44.26,2.8689,Lowest risk of transmission in schools,low,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,58741,Non-metro,Noncore,10488084,331996199,"Urban population of 2,500 to 19,999, adjacent to a metro area"
37063,North Carolina,Durham,31,9.64,-40.38,1.13,0.14,4075,1267.54,-4.39,0,0,-100,0,59,1122.18,2.37,12.2,16,13.61,0.3,0.6197,0.39,LowBurden,2021-06-26,2021-06-18,2021-06-24,2021-06-17,2021-06-23,2021-06-24,5,11,1.57,0.85,-0.2667,0.0241,-0.0061,5,0.0608,0,3,28.93,1.0555,Lowest risk of transmission in schools,low,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,321488,Metro,Medium metro,10488084,331996199,"Counties in metro areas of 250,000 to 1 million population"
37065,North Carolina,Edgecombe,5,9.71,-64.29,1.77,-1.54,564,1095.74,9.73,0,0,0,0,56,101.84,2.46,11.2,23.6,20.42,0.4,0.9726,0.99,LowBurden,2021-06-26,2021-06-18,2021-06-24,2021-06-17,2021-06-23,2021-06-24,1,1,0.14,1.67,-0.6667,0,0,1,0,0,1,46.63,2.5046,Lowest risk of transmission in schools,low,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,51472,Metro,Small metro,10488084,331996199,"Counties in metro areas of fewer than 250,000 population"
37067,North Carolina,Forsyth,95,24.85,35.71,2.07,0.03,3193,835.22,-1.11,11,2.88,37.5,0,52,937.44,2.46,11,17.6,16.41,0.2,0.6834,0.39,ModerateBurden,2021-06-26,2021-06-18,2021-06-24,2021-06-17,2021-06-23,2021-06-24,3,15,2.14,0.78,-0.2105,0.0122,0,3,0.0408,0.0102,2,32.44,2.0554,Lowest risk of transmission in schools,moderate,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,382295,Metro,Medium metro,10488084,331996199,"Counties in metro areas of 250,000 to 1 million population"
37069,North Carolina,Franklin,7,10.05,,2.73,1.46,587,842.36,-6.68,0,0,0,0,53,141.69,2.56,11.2,14.4,17.13,0.4,0.6376,0.85,ModerateBurden,2021-06-26,2021-06-18,2021-06-24,2021-06-17,2021-06-23,1900-01-01,0,0,,,,,,0,,,0,2.87,1.9737,Lowest risk of transmission in schools,moderate,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,69685,Metro,Large fringe metro,10488084,331996199,Counties in metro areas of 1 million population or more
37071,North Carolina,Gaston,37,16.48,-50,3.55,0.13,1804,803.46,-12.98,0,0,-100,0,57,631.14,2.62,10.8,15.6,16.32,0.4,0.672,0.7,ModerateBurden,2021-06-26,2021-06-18,2021-06-24,2021-06-17,2021-06-23,2021-06-24,1,0,0,0,-1,0.0093,-0.0123,1,0,-0.037,1,57.45,3.4821,Lower risk of transmission in schools,moderate,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,224529,Metro,Large fringe metro,10488084,331996199,Counties in metro areas of 1 million population or more
37073,North Carolina,Gates,1,8.65,-75,0,-7.84,44,380.56,-13.73,0,0,0,0,57,33.94,2.57,8.5,11.1,20.91,0.8,0.3567,0.78,LowBurden,2021-06-26,2021-06-18,2021-06-24,2021-06-17,2021-06-23,1900-01-01,0,0,,,,,,0,,,0,34.6,4.2105,Lower risk of transmission in schools,low,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,11562,Metro,Large fringe metro,10488084,331996199,Counties in metro areas of 1 million population or more
37075,North Carolina,Graham,11,130.32,57.14,3.23,-4.88,31,367.26,-16.22,0,0,-100,0,8,28.91,2.57,17.1,18.1,24.49,8.1,0.6338,0.7,ModerateBurden,2021-06-26,2021-06-18,2021-06-24,2021-06-17,2021-06-23,1900-01-01,0,0,,,,,,0,,,0,213.24,5.8824,Moderate risk of transmission in schools,high,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,8441,Non-metro,Noncore,10488084,331996199,"Completely rural or less than 2,500 urban population, not adjacent to a metro area"
37077,North Carolina,Granville,0,0,0,0.35,-0.11,1409,2331.12,30.71,0,0,0,0,52,113.62,2.62,9.1,13.9,17.66,0.5,0.6561,0.79,LowBurden,2021-06-26,2021-06-18,2021-06-24,2021-06-17,2021-06-23,2021-06-24,1,0,0,0,-1,0,0,1,0,-0.0238,1,0,0.4021,Lowest risk of transmission in schools,low,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,60443,Non-metro,Micropolitan,10488084,331996199,"Urban population of 20,000 or more, adjacent to a metro area"
37079,North Carolina,Greene,2,9.49,-80,1.44,-3.78,347,1646.97,39.36,0,0,0,0,8,78.99,2.56,16.6,25.7,17.05,0.5,0.9924,0.97,LowBurden,2021-06-26,2021-06-18,2021-06-24,2021-06-17,2021-06-23,1900-01-01,0,0,,,,,,0,,,0,61.7,3.0201,Lower risk of transmission in schools,low,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,21069,Non-metro,Noncore,10488084,331996199,"Completely rural or less than 2,500 urban population, adjacent to a metro area"
37081,North Carolina,Guilford,118,21.97,131.37,1.24,0.21,5337,993.53,-15.42,2,0.37,-33.33,0,58,831.63,2.49,10.1,15.9,15.53,0.4,0.6369,0.66,ModerateBurden,2021-06-26,2021-06-18,2021-06-24,2021-06-17,2021-06-23,2021-06-24,4,41,5.86,3.3,0.3226,0.0333,0,4,0.0327,-0.0089,3,25.69,1.1248,Lowest risk of transmission in schools,moderate,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,537174,Metro,Medium metro,10488084,331996199,"Counties in metro areas of 250,000 to 1 million population"
37083,North Carolina,Halifax,3,6,-66.67,2.76,1.07,434,867.83,-18.42,2,4,,0,63,69.1,2.38,11.4,25.2,21.38,3.4,0.9646,0.98,LowBurden,2021-06-26,2021-06-18,2021-06-24,2021-06-17,2021-06-23,2021-06-24,1,1,0.14,0.64,-0.5,0.0092,0,1,0.0612,0.0102,1,25.99,2.1739,Lowest risk of transmission in schools,low,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,50010,Non-metro,Micropolitan,10488084,331996199,"Urban population of 20,000 or more, adjacent to a metro area"
37085,North Carolina,Harnett,30,22.06,-33.33,3.33,-1.16,751,552.3,-19.68,0,0,-100,0,52,228.52,2.82,11.3,17,12.84,0.8,0.7869,0.77,ModerateBurden,2021-06-26,2021-06-18,2021-06-24,2021-06-17,2021-06-23,2021-06-24,1,5,0.71,4.79,0.25,0.0273,0.0094,1,0.102,0,1,55.16,3.9739,Lower risk of transmission in schools,moderate,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,135976,Non-metro,Micropolitan,10488084,331996199,"Urban population of 20,000 or more, adjacent to a metro area"
37087,North Carolina,Haywood,4,6.42,-42.86,1.17,0.06,257,412.41,42.78,1,1.6,0,0,49,112.57,2.28,10.8,13.9,24.99,0.3,0.2809,0.81,LowBurden,2021-06-26,2021-06-18,2021-06-24,2021-06-17,2021-06-23,2021-06-24,1,2,0.29,2,1,0.0129,0.0057,1,0.0143,0.0143,1,22.47,1.1442,Lowest risk of transmission in schools,low,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,62317,Metro,Medium metro,10488084,331996199,"Counties in metro areas of 250,000 to 1 million population"
37089,North Carolina,Henderson,4,3.41,-81.82,1.02,-2.87,586,499.08,-18.61,0,0,0,0,55,314.84,2.32,11.5,10.6,26.37,0.2,0.321,0.56,LowBurden,2021-06-26,2021-06-18,2021-06-24,2021-06-17,2021-06-23,2021-06-24,2,3,0.43,1.28,0.5,0,-0.0067,2,0.0084,-0.021,2,21.29,2.6034,Lowest risk of transmission in schools,low,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,117417,Metro,Medium metro,10488084,331996199,"Counties in metro areas of 250,000 to 1 million population"
37091,North Carolina,Hertford,1,4.22,0,0.96,-0.45,104,439.24,-26.76,0,0,0,0,54,67.04,2.47,12.3,23.4,20.43,1,0.9873,0.98,LowBurden,2021-06-26,2021-06-18,2021-06-24,2021-06-17,2021-06-23,2021-06-24,1,1,0.14,1.72,,0,0,1,0.0179,0.0179,1,8.45,1.2195,Lowest risk of transmission in schools,low,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,23677,Non-metro,Noncore,10488084,331996199,"Urban population of 2,500 to 19,999, adjacent to a metro area"
37093,North Carolina,Hoke,12,21.73,-47.83,5.61,0.58,303,548.58,-4.72,0,0,0,0,26,141.58,2.92,12.8,21,10.6,7.9,0.8924,0.92,ModerateBurden,2021-06-26,2021-06-18,2021-06-24,2021-06-17,2021-06-23,2021-06-24,1,4,0.57,8.16,0,0.0496,0,1,0.1786,-0.0714,1,61.56,5.314,Moderate risk of transmission in schools,moderate,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,55234,Metro,Medium metro,10488084,331996199,"Counties in metro areas of 250,000 to 1 million population"
37095,North Carolina,Hyde,1,20.26,,0,0,59,1195.06,20.41,0,0,0,0,57,8.06,2.68,15.8,22.3,22.56,0.2,0.8627,0.98,ModerateBurden,2021-06-26,2021-06-18,2021-06-24,2021-06-17,2021-06-23,1900-01-01,0,0,,,,,,0,,,0,20.26,0,Lowest risk of transmission in schools,moderate,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,4937,Non-metro,Noncore,10488084,331996199,"Completely rural or less than 2,500 urban population, not adjacent to a metro area"
37097,North Carolina,Iredell,36,19.8,-42.86,2.46,0.55,1096,602.84,-22.38,8,4.4,33.33,0,52,316.57,2.62,9.6,11.8,16.23,0.3,0.3745,0.59,ModerateBurden,2021-06-26,2021-06-18,2021-06-24,2021-06-17,2021-06-23,2021-06-24,3,1,0.14,0.32,-0.9231,0.0113,-0.0059,3,0.0516,0.0159,3,57.2,2.1531,Lowest risk of transmission in schools,moderate,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,181806,Metro,Large fringe metro,10488084,331996199,Counties in metro areas of 1 million population or more
37099,North Carolina,Jackson,6,13.66,-33.33,3.02,1.57,199,452.91,-27.64,0,0,0,0,3,89.47,2.32,13,19.4,19.94,7.9,0.6236,0.71,ModerateBurden,2021-06-26,2021-06-18,2021-06-24,2021-06-17,2021-06-23,2021-06-24,1,0,0,0,,0,0,1,0,0,1,34.14,2.1097,Lowest risk of transmission in schools,moderate,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,43938,Non-metro,Micropolitan,10488084,331996199,"Urban population of 2,500 to 19,999, adjacent to a metro area"
37101,North Carolina,Johnston,75,35.83,33.93,2.86,-0.04,1467,700.78,-5.48,0,0,-100,0,50,264.58,2.82,12.2,13.3,13.64,0.4,0.5395,0.85,ModerateBurden,2021-06-26,2021-06-18,2021-06-24,2021-06-17,2021-06-23,2021-06-24,1,4,0.57,2.26,-0.3333,0.0396,-0.0186,1,0,-0.0291,1,66.88,2.8818,Lowest risk of transmission in schools,moderate,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,209339,Metro,Large fringe metro,10488084,331996199,Counties in metro areas of 1 million population or more
37103,North Carolina,Jones,5,53.08,66.67,7.23,4.64,83,881.2,-28.45,1,10.62,,0,17,19.98,2.31,15.5,26.2,23.96,0.3,0.8761,0.95,ModerateBurden,2021-06-26,2021-06-18,2021-06-24,2021-06-17,2021-06-23,1900-01-01,0,0,,,,,,0,,,0,95.55,4.5226,Lower risk of transmission in schools,substantial,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,9419,Metro,Small metro,10488084,331996199,"Counties in metro areas of fewer than 250,000 population"
37105,North Carolina,Lee,12,19.42,140,3.32,1.35,392,634.52,-14.04,1,1.62,0,0,42,242.21,2.72,14.1,16.1,16.84,0.6,0.8481,0.92,ModerateBurden,2021-06-26,2021-06-18,2021-06-24,2021-06-17,2021-06-23,2021-06-24,1,1,0.14,2,0,0.0057,-0.02,1,0,0,1,30.75,2.5943,Lowest risk of transmission in schools,moderate,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,61779,Non-metro,Micropolitan,10488084,331996199,"Urban population of 20,000 or more, adjacent to a metro area"
37107,North Carolina,Lenoir,11,19.66,-65.63,1.07,-2.79,657,1174.28,-18.18,1,1.79,-50,0,30,140.19,2.42,13.3,23,20.2,0.3,0.9933,0.98,ModerateBurden,2021-06-26,2021-06-18,2021-06-24,2021-06-17,2021-06-23,2021-06-24,1,0,0,0,-1,0.0314,0,1,0.1225,-0.0612,1,91.15,2.6027,Lowest risk of transmission in schools,moderate,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,55949,Non-metro,Micropolitan,10488084,331996199,"Urban population of 20,000 or more, adjacent to a metro area"
37109,North Carolina,Lincoln,6,6.97,50,2.14,-0.17,748,868.65,-4.1,0,0,0,0,53,291.07,2.52,9.8,14.4,17.95,0.2,0.3564,0.69,LowBurden,2021-06-26,2021-06-18,2021-06-24,2021-06-17,2021-06-23,2021-06-24,1,1,0.14,0.88,0,0.0328,-0.0066,1,0.1286,-0.0429,1,12.77,2.2251,Lowest risk of transmission in schools,low,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,86111,Metro,Large fringe metro,10488084,331996199,Counties in metro areas of 1 million population or more
37113,North Carolina,Macon,2,5.58,100,3.97,2.57,126,351.39,-41.4,0,0,0,0,56,69.55,2.17,14.2,16.6,28.86,0.5,0.3548,0.68,LowBurden,2021-06-26,2021-06-18,2021-06-24,2021-06-17,2021-06-23,2021-06-24,2,0,0,0,,0.0318,0.0238,2,0,0,1,8.37,2.346,Lowest risk of transmission in schools,low,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,35858,Non-metro,Noncore,10488084,331996199,"Urban population of 2,500 to 19,999, not adjacent to a metro area"
37115,North Carolina,Madison,1,4.6,,0.81,0.81,123,565.39,41.38,1,4.6,,0,31,48.39,2.4,10.2,17.6,23.14,0.1,0.4586,0.56,LowBurden,2021-06-26,2021-06-18,2021-06-24,2021-06-17,2021-06-23,1900-01-01,0,0,,,,,,0,,,0,4.6,0.4762,Lowest risk of transmission in schools,low,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,21755,Metro,Medium metro,10488084,331996199,"Counties in metro areas of 250,000 to 1 million population"
37117,North Carolina,Martin,16,71.3,100,3.39,-2.19,354,1577.54,79.7,0,0,0,0,0,49.16,2.42,10.4,18.2,23.94,0.3,0.7541,0.95,ModerateBurden,2021-06-26,2021-06-18,2021-06-24,2021-06-17,2021-06-23,2021-06-24,1,5,0.71,38.89,0.25,0.0889,0.0254,1,0.2333,0.1619,1,115.86,4.1742,Lower risk of transmission in schools,substantial,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,22440,Non-metro,Noncore,10488084,331996199,"Urban population of 2,500 to 19,999, adjacent to a metro area"
37111,North Carolina,McDowell,4,8.74,,2.83,1.78,389,850.16,-31.63,0,0,0,0,21,104,2.45,11.4,17.1,20.8,0.5,0.7895,0.85,LowBurden,2021-06-26,2021-06-18,2021-06-24,2021-06-17,2021-06-23,2021-06-24,1,0,0,0,,0.0095,0.0095,1,0,0,1,8.74,1.7745,Lowest risk of transmission in schools,low,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,45756,Non-metro,Micropolitan,10488084,331996199,"Urban population of 2,500 to 19,999, adjacent to a metro area"
37119,North Carolina,Mecklenburg,245,22.07,-14.63,2.3,0.16,13369,1204.03,-7.86,3,0.27,50,0,58,2120.7,2.57,11.9,12.7,11.5,0.2,0.4408,0.41,ModerateBurden,2021-06-26,2021-06-18,2021-06-24,2021-06-17,2021-06-23,2021-06-24,9,23,3.29,0.71,-0.303,0.0175,0,9,0.0346,0,7,49.44,2.2168,Lowest risk of transmission in schools,moderate,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,1110356,Metro,Large central metro,10488084,331996199,Counties in metro areas of 1 million population or more
37121,North Carolina,Mitchell,2,13.37,-33.33,2.7,0.63,111,741.78,-23.45,0,0,0,0,42,67.63,2.31,12.6,14,25.46,0.6,0.4223,0.64,ModerateBurden,2021-06-26,2021-06-18,2021-06-24,2021-06-17,2021-06-23,2021-06-24,1,0,0,0,,0,0,1,0,0,1,40.1,2.3438,Lowest risk of transmission in schools,moderate,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,14964,Non-metro,Noncore,10488084,331996199,"Urban population of 2,500 to 19,999, not adjacent to a metro area"
37123,North Carolina,Montgomery,4,14.72,-66.67,4.33,0.42,208,765.47,-25.98,1,3.68,,0,5,55.28,2.51,13.5,19.7,21.14,0.3,0.8713,0.92,ModerateBurden,2021-06-26,2021-06-18,2021-06-24,2021-06-17,2021-06-23,2021-06-24,1,0,0,0,,0,0,1,,,0,66.24,4.09,Lower risk of transmission in schools,moderate,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,27173,Non-metro,Noncore,10488084,331996199,"Urban population of 2,500 to 19,999, adjacent to a metro area"
37125,North Carolina,Moore,15,14.87,-53.13,2.71,-1.58,590,584.85,-12.72,0,0,0,0,3,144.59,2.42,9.4,12.6,23.98,0.7,0.3621,0.66,ModerateBurden,2021-06-26,2021-06-18,2021-06-24,2021-06-17,2021-06-23,2021-06-24,1,7,1,1.79,0.1667,0,0,1,0.1398,0.0186,1,47.58,3.5545,Lower risk of transmission in schools,moderate,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,100880,Non-metro,Micropolitan,10488084,331996199,"Urban population of 20,000 or more, adjacent to a metro area"
37127,North Carolina,Nash,24,25.45,166.67,4.22,2,948,1005.32,-12.22,0,0,0,0,62,174.48,2.5,10.1,15.5,19.04,0.6,0.8287,0.93,ModerateBurden,2021-06-26,2021-06-18,2021-06-24,2021-06-17,2021-06-23,2021-06-24,2,6,0.86,1.87,0.2,0.02,-0.0071,2,0.0136,0,1,25.45,3.1558,Lower risk of transmission in schools,moderate,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,94298,Metro,Small metro,10488084,331996199,"Counties in metro areas of fewer than 250,000 population"
37129,North Carolina,New Hanover,10,4.26,-71.43,1.23,-0.29,1220,520.32,-2.17,0,0,-100,0,64,1219.62,2.32,10.2,17.3,18.4,0.3,0.3771,0.29,LowBurden,2021-06-26,2021-06-18,2021-06-24,2021-06-17,2021-06-23,2021-06-24,2,3,0.43,0.36,-0.7,0.0165,-0.007,2,0.0127,-0.0109,1,23.88,1.3782,Lowest risk of transmission in schools,low,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,234473,Metro,Medium metro,10488084,331996199,"Counties in metro areas of 250,000 to 1 million population"
37131,North Carolina,Northampton,4,20.53,300,3.6,-0.38,139,713.44,-21.02,0,0,-100,0,64,36.3,2.24,14.9,21.9,26.98,0.4,0.9022,0.93,ModerateBurden,2021-06-26,2021-06-18,2021-06-24,2021-06-17,2021-06-23,1900-01-01,0,0,,,,,,0,,,0,25.66,3.8095,Lower risk of transmission in schools,moderate,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,19483,Non-metro,Micropolitan,10488084,331996199,"Completely rural or less than 2,500 urban population, not adjacent to a metro area"
37133,North Carolina,Onslow,64,32.33,-46.67,6.03,-2.57,763,385.47,-15.88,2,1.01,100,0,46,259.74,2.71,8.6,13.8,9.61,0.4,0.7465,0.57,ModerateBurden,2021-06-26,2021-06-18,2021-06-24,2021-06-17,2021-06-23,2021-06-24,1,4,0.57,2.65,-0.3333,0.041,-0.0363,1,0.1786,-0.0595,1,91.44,7.4252,Moderate risk of transmission in schools,moderate,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,197938,Metro,Small metro,10488084,331996199,"Counties in metro areas of fewer than 250,000 population"
37135,North Carolina,Orange,5,3.37,25,0.39,-0.18,1799,1211.64,-14.01,1,0.67,,0,60,373.47,2.51,7.2,13.4,14.58,0.4,0.2959,0.45,LowBurden,2021-06-26,2021-06-18,2021-06-24,2021-06-17,2021-06-23,2021-06-24,1,4,0.57,0.49,-0.7333,0.0188,0,1,0.0651,0,1,4.71,0.4883,Lowest risk of transmission in schools,low,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,148476,Metro,Medium metro,10488084,331996199,"Counties in metro areas of 250,000 to 1 million population"
